date,NEX-GDDP__ACCESS-CM2,NEX-GDDP__ACCESS-ESM1-5,NEX-GDDP__BCC-CSM2-MR,NEX-GDDP__CMCC-CM2-SR5,NEX-GDDP__CMCC-ESM2,NEX-GDDP__CNRM-CM6-1,NEX-GDDP__CNRM-ESM2-1,NEX-GDDP__CanESM5,NEX-GDDP__EC-Earth3-Veg-LR,NEX-GDDP__EC-Earth3,NEX-GDDP__FGOALS-g3,NEX-GDDP__GFDL-CM4,NEX-GDDP__GFDL-ESM4,NEX-GDDP__GISS-E2-1-G,NEX-GDDP__HadGEM3-GC31-LL,NEX-GDDP__INM-CM4-8,NEX-GDDP__INM-CM5-0,NEX-GDDP__IPSL-CM6A-LR,NEX-GDDP__KACE-1-0-G,NEX-GDDP__KIOST-ESM,NEX-GDDP__MIROC-ES2L,NEX-GDDP__MIROC6,NEX-GDDP__MPI-ESM1-2-HR,NEX-GDDP__MPI-ESM1-2-LR,NEX-GDDP__MRI-ESM2-0,NEX-GDDP__NESM3,NEX-GDDP__NorESM2-LM,NEX-GDDP__NorESM2-MM,NEX-GDDP__TaiESM1,NEX-GDDP__UKESM1-0-LL,CIL-GDPCIR__ACCESS-CM2,CIL-GDPCIR__ACCESS-ESM1-5,CIL-GDPCIR__BCC-CSM2-MR,CIL-GDPCIR__CMCC-CM2-SR5,CIL-GDPCIR__CMCC-ESM2,CIL-GDPCIR__CanESM5,CIL-GDPCIR__EC-Earth3-CC,CIL-GDPCIR__EC-Earth3-Veg-LR,CIL-GDPCIR__EC-Earth3-Veg,CIL-GDPCIR__EC-Earth3,CIL-GDPCIR__FGOALS-g3,CIL-GDPCIR__GFDL-CM4,CIL-GDPCIR__GFDL-ESM4,CIL-GDPCIR__HadGEM3-GC31-LL,CIL-GDPCIR__INM-CM4-8,CIL-GDPCIR__INM-CM5-0,CIL-GDPCIR__MIROC-ES2L,CIL-GDPCIR__MIROC6,CIL-GDPCIR__MPI-ESM1-2-LR,CIL-GDPCIR__NESM3,CIL-GDPCIR__NorESM2-LM,CIL-GDPCIR__NorESM2-MM,CIL-GDPCIR__UKESM1-0-LL,EURO-CORDEX__cnrm_cerfacs_cm5_cnrm_aladin63,EURO-CORDEX__cnrm_cerfacs_cm5_knmi_racmo22e,EURO-CORDEX__cnrm_cerfacs_cm5_smhi_rca4,EURO-CORDEX__ichec_ec_earth_knmi_racmo22e,EURO-CORDEX__mohc_hadgem2_es_dmi_hirham5,EURO-CORDEX__mohc_hadgem2_es_knmi_racmo22e,EURO-CORDEX__mohc_hadgem2_es_smhi_rca4,EURO-CORDEX__mpi_m_mpi_esm_lr_smhi_rca4,EURO-CORDEX__ncc_noresm1_m_dmi_hirham5,EURO-CORDEX__ncc_noresm1_m_gerics_remo2015,EURO-CORDEX__ncc_noresm1_m_smhi_rca4
2001-06-01,19.7903,17.3020,22.0450,17.7798,23.9342,20.4075,25.0271,17.7831,16.0101,22.9874,21.5325,18.9283,26.8456,18.6430,19.7238,21.6601,24.8074,23.4839,30.0150,15.7261,15.5994,17.6223,18.6978,18.8487,17.4924,22.8459,19.7720,21.2192,17.3011,20.5611,20.0356,17.0990,22.6231,17.7420,23.4387,17.6133,18.2457,15.9728,23.6871,22.6808,24.1955,18.9351,26.7848,23.9184,22.0644,24.9688,15.4368,17.5308,18.5956,23.2221,20.2676,21.0444,18.8439,,,,,,,,,,,
2001-06-02,21.6961,16.6926,21.4786,19.3710,22.3722,20.9085,25.3940,16.5952,16.8103,22.2093,21.3352,22.7848,22.9296,19.4271,18.7391,23.0095,21.8699,24.0680,30.6590,16.1003,15.2069,21.6173,19.0249,18.9804,17.8618,22.6370,21.3887,21.6625,18.2647,24.8999,22.0824,16.4281,21.8383,19.1584,22.3609,16.5810,21.1465,16.9314,21.3968,21.5123,24.8311,22.6506,23.5141,20.1268,23.8923,21.9301,14.6275,20.9488,18.5574,22.6787,21.9009,21.3966,20.6859,,,,,,,,,,,
2001-06-03,21.6738,20.8835,22.4308,21.2345,23.2089,20.1859,26.2037,16.2522,18.3545,25.5459,21.1331,23.6014,18.5231,16.7383,17.4626,23.7133,18.1907,21.7979,29.9377,20.2983,16.5479,24.8268,18.9191,18.5321,17.4193,23.8527,22.0542,22.3058,16.7823,27.8326,21.9682,20.6317,23.3268,21.3530,23.2848,16.1305,22.5951,18.1144,20.5732,25.1372,24.7514,23.3254,19.3666,18.8788,24.8157,18.5912,16.0115,24.0911,17.9665,23.9250,22.6225,21.9938,25.4196,,,,,,,,,,,
2001-06-04,20.6625,23.6084,21.4390,21.1750,23.4876,18.1741,26.2509,16.8258,20.6962,23.1868,20.3850,21.5393,20.0522,17.5403,17.4876,21.3824,17.9060,23.1328,28.6859,17.9429,17.1670,21.9339,16.3842,19.0108,15.6674,25.4237,22.1237,22.8379,18.4155,27.1589,20.6618,23.7440,22.0848,21.3187,23.4653,16.6078,26.6385,20.2098,21.4923,22.6845,21.9619,21.3639,20.9301,17.6764,21.9125,18.3334,16.6308,21.1991,18.4261,25.2765,22.5131,22.5832,28.1017,,,,,,,,,,,
2001-06-05,17.9028,24.2790,22.8688,19.4291,19.7169,16.4993,23.1651,16.0646,19.8878,19.0814,21.0644,18.0778,18.8416,19.8625,18.7460,19.7490,15.6608,24.0241,26.7306,19.3025,19.6368,20.9077,14.8009,17.3376,16.9861,22.8750,22.1316,22.9474,14.9058,23.4416,17.5793,24.2544,23.7609,19.5521,19.8517,15.7889,27.4379,19.3561,21.5095,18.7712,19.7754,18.0091,19.7092,17.6782,19.8166,16.0476,19.3578,19.8779,17.0672,22.9001,22.2839,22.4063,27.2485,,,,,,,,,,,
2001-06-06,17.0548,23.7932,21.5479,18.5962,18.9148,17.8804,21.3449,17.4815,17.3409,17.5470,21.6803,19.3769,17.8694,21.4653,19.2334,20.6404,14.7946,25.5202,26.9530,18.3062,20.7629,21.2761,17.1913,19.0696,17.4522,21.9985,21.4600,22.7151,14.9912,24.3689,16.5849,23.7050,22.0850,18.4656,18.9421,17.0574,24.7704,17.0693,21.9361,17.0782,22.0287,19.3028,18.5419,18.9336,20.6694,15.0323,20.3532,20.6087,18.6772,21.8658,21.4685,22.1056,23.5739,,,,,,,,,,,
2001-06-07,16.8881,24.2051,21.5230,21.4347,17.3029,17.7473,20.7640,20.0766,15.0738,15.6630,21.1719,22.3261,16.4856,18.7708,21.9522,21.0295,16.0907,27.8349,23.0986,15.6610,23.1510,25.1514,21.0343,21.7484,20.2882,20.6944,21.4701,23.8149,15.5484,26.6417,16.4009,23.9316,21.9221,21.2097,17.5754,19.8286,19.6795,15.3057,22.9434,15.3404,22.9739,22.1693,17.2719,19.5707,21.1883,16.2257,23.8045,24.5448,21.3859,20.3845,21.4643,23.0264,24.5842,,,,,,,,,,,
2001-06-08,16.9143,24.2341,18.3872,25.5145,20.3391,17.1176,18.3266,19.2290,14.2245,15.3920,20.8171,23.8158,17.0503,21.1628,26.1585,20.3384,19.2134,27.2937,25.5480,16.3026,25.3419,25.9454,23.8185,23.9219,22.2510,20.9080,22.9923,22.5540,16.9114,28.2841,16.3591,24.1178,18.7511,25.4188,20.1813,18.9306,19.2972,14.5814,25.0312,15.1706,24.2615,23.7069,17.7065,22.4644,19.9676,18.8948,26.3947,25.4533,23.7903,20.6738,23.2067,21.7354,27.0812,,,,,,,,,,,
2001-06-09,17.1389,23.3619,19.7170,26.7250,26.5558,18.2435,18.2362,20.2549,13.5690,16.9492,20.7815,23.4389,19.2436,26.0460,27.7684,19.8860,22.2789,24.4615,22.5926,14.8703,26.9097,22.7886,24.0495,21.6917,23.0272,19.5706,24.1692,21.3660,17.5689,24.8662,16.4240,23.3650,20.1646,26.9645,26.0255,20.1852,19.4222,14.0800,24.4223,16.5855,23.9335,23.2717,20.0349,26.3327,19.5117,22.2416,27.7522,22.4373,21.7356,19.1336,24.3312,20.5725,28.7372,,,,,,,,,,,
2001-06-10,17.7334,22.9300,21.5132,26.8931,28.7109,19.0980,20.5637,19.7313,14.2673,19.8083,21.3027,20.7422,19.5978,28.9562,28.1442,22.4603,17.9430,20.2385,18.4384,15.9433,27.7508,22.1896,20.2633,22.8356,22.6464,18.3641,24.1532,19.9620,16.6128,26.2140,16.9900,23.0127,22.0095,27.3968,28.0808,19.7001,18.1008,14.5766,24.0291,19.2233,19.3068,20.5522,20.4679,28.2564,22.2115,18.3219,28.8630,21.8950,22.9573,17.8083,24.4115,19.0099,25.2790,,,,,,,,,,,
2001-06-11,19.0698,23.9855,19.0483,26.2676,28.0783,20.5770,25.7334,19.6697,14.8734,19.9690,21.7475,20.0983,18.2728,29.5016,27.9661,25.7955,17.1919,17.9939,16.5379,17.8464,24.9772,20.3845,16.4254,20.6498,24.3353,18.3465,23.9850,21.1274,15.9633,26.9887,18.4381,24.1444,19.3349,26.8243,27.3832,19.6629,16.7575,15.0944,24.2311,19.7031,18.4848,19.8810,18.7431,28.2527,25.1775,17.3344,25.6986,20.2013,21.0489,17.7817,24.3673,20.3295,26.9545,,,,,,,,,,,
2001-06-12,19.7648,24.9794,21.1654,22.7127,25.7807,20.7477,25.2493,20.0313,15.3957,18.6008,20.1570,24.3831,17.5730,26.6234,28.7570,27.9913,19.0814,17.7477,17.6948,21.7641,21.0740,18.9211,15.0134,18.2972,26.2915,18.1242,24.6339,23.7081,18.1163,26.7643,19.4069,25.1777,21.6798,22.6629,25.6308,20.2066,20.9205,15.5143,20.9500,18.4632,16.5715,24.3936,17.9281,27.9557,27.4804,19.5698,21.2264,18.8657,18.6668,17.8510,25.0522,23.2545,27.8413,,,,,,,,,,,
2001-06-13,19.8526,24.5247,20.5462,20.9289,27.3137,22.3194,22.5204,19.1973,16.0391,18.5553,17.5529,26.4083,17.7228,26.1455,21.4374,28.9114,16.9784,18.0863,21.1719,22.1619,16.7504,19.0368,17.1222,19.5587,28.7448,19.1091,24.5765,24.6059,17.6856,27.0524,19.4357,24.8094,21.0213,20.7040,27.3956,19.2355,23.0859,16.1944,17.1968,18.1557,16.9974,26.3013,18.0562,28.8278,28.7379,17.3549,16.5048,18.5604,20.0368,19.0991,25.0842,24.3708,27.4101,,,,,,,,,,,
2001-06-14,19.7827,25.0963,19.0543,22.7290,26.7976,22.3638,22.8137,19.1484,15.2041,17.9786,17.2077,26.8477,17.9588,26.7749,17.3195,29.1354,20.4052,17.4281,23.0815,22.6204,15.2908,21.5060,19.6895,22.1361,29.9424,17.8473,24.3355,24.5576,17.4488,24.2075,19.5155,25.3906,19.2384,22.7666,27.3056,19.1853,23.2179,15.4606,17.3222,17.5102,19.8729,26.6984,18.3092,21.6978,28.7864,21.2100,15.0317,20.7788,22.8210,17.6648,24.6214,24.1930,27.4415,,,,,,,,,,,
2001-06-15,18.8338,21.9578,21.5068,20.8229,22.4262,23.5622,24.7064,19.0908,15.6633,19.2236,17.1725,24.4884,20.6109,23.3992,18.8906,30.2051,20.3881,19.1368,24.2733,21.4178,18.4279,21.4131,20.3594,18.4197,28.6730,16.1137,25.2993,24.0181,18.2792,22.2566,18.2616,21.7641,22.2924,20.8100,22.6402,19.0968,23.4282,15.7884,18.9555,18.6844,21.8144,24.5873,21.3244,17.0313,30.7429,21.1023,18.0367,20.6921,18.6733,16.0447,25.5399,23.4412,24.4321,,,,,,,,,,,
2001-06-16,19.2987,21.2831,24.1584,19.1069,22.1597,25.3816,25.4531,17.9629,18.4150,21.3866,18.9940,24.4877,26.2088,19.0167,22.0981,29.2205,18.2991,19.9014,26.7081,23.1989,18.2264,19.6816,22.5859,18.1758,26.9637,16.4078,26.0534,20.7270,20.6224,22.7584,18.6917,21.0053,25.1294,19.2120,22.1484,17.7091,23.2931,18.0852,19.5014,21.1667,20.4093,24.3826,27.0006,18.6846,28.8421,18.4927,17.7621,19.1624,18.4145,16.2959,25.8861,20.0882,22.5626,,,,,,,,,,,
2001-06-17,19.4677,22.7646,27.7924,20.3574,22.2642,26.3022,22.4979,16.9968,20.2743,22.5558,19.8998,25.1411,29.5301,20.7596,18.9741,27.0124,19.3227,21.3285,27.8923,25.5548,18.2204,23.2613,25.0859,16.9036,24.5920,18.5382,24.0130,18.1775,21.8222,23.9154,18.9457,22.7083,28.8080,20.7185,22.1243,16.4396,22.9631,20.0245,19.4583,22.2614,19.3503,24.9103,30.3036,22.2060,26.6247,19.3933,17.7643,22.8648,17.0570,18.4206,23.6793,17.3477,23.3280,,,,,,,,,,,
2001-06-18,18.4310,25.0780,26.0741,21.6902,24.1588,25.9346,19.5341,21.0939,21.0421,19.4645,21.4467,25.2340,29.0424,23.5989,16.6310,25.3297,20.3274,21.3855,27.3703,26.9711,19.0850,18.4258,22.4520,15.8612,23.0286,20.1840,22.6238,18.4521,25.4346,19.8006,17.9392,25.0100,26.7146,21.8200,24.1968,21.2348,22.5280,20.8597,22.8123,19.3115,21.3626,25.0123,29.8053,19.1669,24.3913,20.4907,18.4816,18.1702,15.8551,20.1506,22.3658,17.7751,24.6342,,,,,,,,,,,
2001-06-19,20.0020,26.4607,24.1720,23.8018,25.0166,24.9126,21.0909,18.3912,20.8463,19.3929,21.7016,26.3912,23.2295,22.9310,17.2586,24.5834,19.0747,19.3764,29.9112,23.9076,20.0132,18.8750,25.1128,17.5471,21.6229,22.0852,21.7724,20.2903,23.2959,16.6417,19.7549,26.4207,24.7505,23.9445,24.9223,18.4453,21.6453,20.5801,20.9055,19.1579,24.5239,26.0920,24.0436,16.7944,23.5321,19.1500,19.3250,18.7828,17.9161,22.5165,21.4918,19.6320,20.3321,,,,,,,,,,,
2001-06-20,22.0395,24.8896,25.1000,25.4888,23.1076,22.2505,19.9880,16.4193,19.9034,20.7705,21.4084,23.3718,20.0290,19.3564,17.7995,27.3596,24.3486,20.1810,25.3591,17.9714,20.7925,17.3995,23.3703,17.6563,20.0754,23.6164,24.1296,23.9991,20.3406,18.3822,21.8282,24.7911,25.8025,25.3348,23.6333,16.2203,22.7457,19.9288,21.8695,20.7316,26.3031,23.7150,21.0794,17.2386,26.5978,23.9692,20.1390,17.2870,17.9276,24.6866,23.6693,23.6261,16.4146,,,,,,,,,,,
2001-06-21,19.3223,21.1913,22.8207,25.8213,23.5569,19.6915,21.0291,17.7654,20.0543,19.8695,22.6978,21.2208,21.7708,18.4269,18.5636,23.5741,23.1745,20.7251,21.3511,15.4980,20.2204,18.4221,19.0542,17.9692,20.0630,25.6097,26.2874,25.8517,19.9942,23.5206,19.1767,20.3058,23.1743,25.8820,24.0302,17.6157,24.2330,19.8447,19.2701,19.7654,27.4141,21.8355,22.8190,17.7784,23.1234,23.1594,19.4041,18.2015,18.0313,26.6821,25.7964,25.7239,18.3835,,,,,,,,,,,
2001-06-22,17.6070,22.6796,18.9473,27.7937,26.0457,20.6087,23.0191,20.9469,19.9927,21.0480,23.0028,20.5076,18.9034,21.0855,17.0881,21.8258,20.9345,21.1825,24.0692,17.6839,18.8211,19.5564,18.7610,18.2158,22.5126,25.5642,26.8050,24.5159,22.5101,24.7650,17.4762,22.0389,18.8858,27.8709,26.2352,21.0261,23.3381,19.9098,18.0320,21.1768,26.5039,21.3430,19.5856,18.5271,21.3841,20.9851,18.4272,19.4665,18.1155,26.4254,26.3305,24.4658,24.1542,,,,,,,,,,,
2001-06-23,16.3153,24.9450,19.2228,29.4213,24.7089,22.5750,22.7725,23.7596,21.5024,21.0479,22.8982,21.8099,19.6342,21.7654,19.3321,24.0139,25.3050,21.5762,26.9233,15.0479,19.9456,22.0536,19.2006,23.2429,23.7472,24.5099,27.2058,22.6369,25.3981,23.2771,16.4799,24.2253,19.3117,29.4507,25.4626,23.9008,23.3799,21.7920,18.6816,21.1527,25.8845,22.4161,20.4043,17.0499,23.6414,25.5738,19.2641,21.9708,23.8360,25.1004,26.7252,22.6188,25.5715,,,,,,,,,,,
2001-06-24,16.0518,25.7120,19.7964,28.3853,23.6401,25.2035,23.1526,24.2740,23.0605,21.1797,23.7893,19.7408,20.5351,23.0916,25.0961,27.3522,26.3476,23.7436,27.9582,16.5226,24.7774,22.8392,21.3238,24.7221,25.7406,26.1709,27.6189,23.7731,26.3592,22.0835,15.8383,24.9974,19.7908,28.4822,24.2074,24.1358,22.6218,23.5724,18.6852,21.1771,25.3733,20.5172,21.3207,18.9636,26.9725,26.5677,25.1498,22.5782,25.3084,26.7015,27.1519,23.9671,24.0064,,,,,,,,,,,
2001-06-25,17.7849,25.3845,19.5075,26.7252,24.1079,27.3866,25.8228,26.2971,25.9803,21.7486,23.4224,16.5731,20.8308,25.3512,20.5211,25.7153,23.6906,25.6145,21.8613,15.9867,27.3030,24.0859,22.5672,24.9867,25.6468,27.6978,28.1291,25.6157,27.5378,23.5141,17.7364,24.4529,19.4863,26.4680,24.5857,25.9890,21.5264,27.3109,17.9221,21.6300,22.9329,17.0085,21.3334,25.1941,25.2313,23.6240,27.9777,23.7691,24.9939,27.4826,27.7976,25.7757,22.4465,,,,,,,,,,,
2001-06-26,18.7003,24.9362,22.7291,23.4166,24.1059,24.6865,27.1733,26.6657,26.6043,23.1512,23.4051,15.7159,20.6137,25.7860,17.0932,22.0949,21.2482,22.3113,22.5953,16.8963,22.2362,25.0524,24.1927,23.0357,26.5505,23.3143,27.8823,26.8486,28.2379,26.3756,18.5755,23.5697,22.6202,23.5524,24.5821,25.9362,24.5874,27.4682,21.8177,22.8610,21.0982,16.1629,20.8249,20.0008,20.9975,20.3744,22.6347,24.5897,22.9120,23.4049,27.4173,26.6340,23.7948,,,,,,,,,,,
2001-06-27,17.1209,21.4059,25.1377,26.3862,23.7001,20.5661,29.2241,25.8572,22.6646,25.8392,22.3609,18.6990,21.7806,24.5592,18.3813,24.2176,19.2103,22.3305,23.4720,19.3915,21.2062,22.3566,27.0211,20.3376,27.8302,20.2947,27.4072,25.8864,27.0749,25.5757,16.9615,19.7315,25.4037,26.0298,23.7177,25.1324,23.4972,23.2764,22.3333,25.3040,19.2534,19.0731,22.2367,16.4722,23.4881,18.0088,21.3225,21.6212,19.6287,20.3984,26.8140,25.2306,26.3387,,,,,,,,,,,
2001-06-28,18.1056,18.7853,24.8871,25.8073,21.8467,22.4094,25.5955,21.6016,19.9301,28.5630,21.7829,20.0559,25.1289,24.2850,22.1016,30.2259,20.2821,23.3106,22.7667,23.2646,23.6896,25.6083,27.4795,23.4105,25.5175,19.7555,28.0169,25.1163,23.9459,20.6306,17.8623,17.0139,24.4933,25.3220,21.6826,20.6621,21.9119,20.0380,20.7969,28.1686,21.4747,20.0996,25.4136,17.7483,30.0477,19.2687,24.4019,25.0102,22.6794,19.7956,27.1133,24.4348,24.8635,,,,,,,,,,,
2001-06-29,17.7961,18.6705,25.1627,22.7489,21.0470,22.0516,25.9166,19.5575,21.5890,27.8437,24.2980,21.0183,22.8114,26.6572,25.9674,27.5025,23.1671,25.8299,19.4329,26.7779,24.1522,28.0968,28.7069,26.3500,21.6742,22.0744,28.2392,25.3481,23.1985,18.4662,17.5810,16.9040,23.5826,22.3172,20.9044,18.3175,22.7046,21.8199,16.4364,26.8216,25.5504,20.6934,22.9314,21.1950,26.3635,21.4787,24.6311,27.2390,25.9024,21.8202,27.0365,24.9723,20.1568,,,,,,,,,,,
2001-06-30,16.3431,19.5589,23.6778,19.1228,18.1051,22.9798,31.4027,20.8965,21.0254,28.9341,25.2328,21.8644,21.9187,26.5660,26.3350,22.6558,23.3141,27.1082,18.1039,26.9300,23.8625,26.6437,27.3279,27.8006,21.9499,25.8084,25.9832,21.5965,23.0175,21.5063,15.9896,17.8536,21.9851,19.1201,18.2614,19.8518,20.8541,21.4274,18.0352,27.8167,25.6694,21.2394,22.0093,25.2304,20.8619,22.0311,23.8510,25.8337,27.4850,24.9042,24.4109,21.2617,17.7602,,,,,,,,,,,
2002-06-01,23.8368,19.8293,23.7747,17.0950,17.6685,23.7219,17.9561,22.2794,17.9211,20.9222,18.0914,23.5567,22.1689,16.2360,21.6961,19.0824,17.6740,16.2591,19.6142,23.2578,19.5530,21.5063,28.4837,19.4414,19.6130,18.4148,18.2671,24.8584,26.5561,24.3514,24.3016,19.7279,22.4198,17.3585,17.7651,22.1319,21.1675,17.7396,19.9244,20.3459,13.5460,24.0752,22.6591,23.0944,18.7764,17.8202,19.3381,20.9362,19.1039,18.2214,18.5358,25.9153,21.1402,,,,,,,,,,,
2002-06-02,20.7253,18.4813,23.1493,15.0347,17.9196,17.0934,14.0869,21.1855,22.0619,20.3178,20.9631,21.9173,24.0840,15.6381,20.0347,18.8550,18.0711,19.9408,19.4347,22.3483,18.3532,20.2441,28.3218,19.3821,18.6918,16.7840,16.7423,24.6420,23.9896,22.3980,20.9488,18.2603,23.8218,15.3271,18.0933,21.0303,19.4121,21.7699,20.8342,19.3088,15.4303,22.1029,24.5630,22.2767,18.7120,18.0171,18.2425,19.6312,18.9211,16.3512,16.9289,25.3781,25.1835,,,,,,,,,,,
2002-06-03,20.6989,16.3302,28.2045,14.8265,19.8498,15.3682,14.0451,20.6969,23.4872,23.0453,21.3451,20.7416,19.3822,15.9299,20.7621,19.4773,19.1617,20.4923,19.7460,21.1190,21.1769,19.7255,27.8406,17.4701,18.4014,17.1652,17.5357,24.0552,23.8582,23.6533,20.6902,15.9847,26.6127,15.2081,19.9005,20.5648,22.2974,23.1455,23.9785,22.0629,16.8964,20.7227,20.3402,20.3985,19.4708,19.3015,21.3464,19.2510,16.9895,16.6620,17.4040,24.4755,22.4265,,,,,,,,,,,
2002-06-04,22.7185,15.1287,28.1262,16.8303,22.3389,17.7773,17.0146,19.9794,25.4858,25.3024,22.5848,22.6620,19.7676,17.6963,20.1563,17.2093,19.7071,23.1178,20.3076,22.5765,24.3050,17.3678,27.6974,17.5547,17.0295,18.3610,17.8710,23.9148,21.1594,18.2107,22.9050,14.4893,26.7068,16.9936,22.2093,19.9380,20.1047,25.0106,17.7046,24.9313,20.2801,23.0293,20.6054,21.2726,17.8808,20.0605,25.2531,16.6271,17.1818,18.0700,17.8688,24.2419,23.8285,,,,,,,,,,,
2002-06-05,23.2432,16.5036,25.0515,20.7784,22.9931,21.6603,19.4490,20.7187,25.7116,27.4039,23.2819,22.4422,24.0037,20.1894,22.4696,17.2485,19.3191,23.4251,18.9965,25.0187,23.4562,16.9181,25.2388,20.8551,17.3938,18.2772,17.0888,24.9843,20.1698,16.9797,23.1273,16.1698,25.9672,20.7039,22.8560,20.5994,21.1749,25.2754,16.2261,27.2952,18.8230,22.7892,24.3840,20.7468,17.7207,19.2776,24.2441,16.2920,20.3030,17.9510,17.1574,25.1516,17.7874,,,,,,,,,,,
2002-06-06,20.3177,18.4127,25.5173,23.9036,22.0050,22.5830,21.8912,20.7238,25.3762,28.1285,23.2640,18.3265,18.5458,22.6697,20.4253,19.3461,18.9865,20.3385,20.2292,22.6667,20.2691,20.9771,22.2682,19.2045,20.2781,21.4362,16.6929,25.8091,18.8399,17.4141,19.8771,18.2985,26.6572,23.6604,21.7526,20.6145,20.6096,24.9827,18.2092,27.9331,17.8289,18.1645,19.2519,23.0493,19.5709,18.8427,20.3155,20.2285,18.7980,21.2140,16.5757,25.6422,16.2797,,,,,,,,,,,
2002-06-07,17.5826,20.1344,24.6849,23.5558,21.9275,22.3204,24.3775,20.1537,25.8969,26.8376,24.4406,16.0313,19.0761,25.9314,19.0379,20.8835,17.6530,20.1534,19.2728,24.7822,21.5944,24.7670,19.8100,21.5048,21.4402,20.1530,17.7912,26.3437,18.7744,16.9838,16.9341,19.9818,25.3253,23.2725,21.4685,20.0213,24.2617,25.2470,21.2075,26.4377,21.7783,15.7159,19.6975,20.9086,21.2006,17.6236,22.1089,24.0704,21.1101,19.8611,17.6588,25.9315,16.8462,,,,,,,,,,,
2002-06-08,16.7156,25.2579,19.3029,20.8775,22.2851,22.7299,25.4478,20.2834,26.3320,27.8032,22.7911,15.8443,23.4739,25.7507,20.5534,18.6363,18.2691,19.5299,18.8482,25.3116,18.3833,27.8855,20.7417,27.2664,20.1671,25.4396,20.0172,26.9821,21.8853,16.9545,16.1799,24.8789,19.6042,20.5294,21.7924,20.1561,24.3495,25.6872,24.6790,27.5423,23.4282,15.6170,24.2606,19.3430,18.8186,18.1929,18.5874,27.1098,27.1749,25.4216,20.0957,26.5363,16.5384,,,,,,,,,,,
2002-06-09,17.3131,28.6837,15.8601,20.1876,23.1050,21.3865,25.1171,18.3457,24.6599,27.0619,23.1901,17.1415,22.8852,22.6795,22.6680,16.0329,20.5450,21.9423,17.4189,28.5137,17.1191,29.3851,19.7493,23.9645,19.8455,29.8702,23.5739,24.2832,21.5547,19.7606,16.7172,28.2570,15.9252,19.8638,22.6848,18.0448,20.0012,23.9782,26.5963,26.6711,23.2215,16.8503,23.4924,20.7718,15.2506,20.7754,17.0180,28.6297,24.0249,29.7199,23.6740,23.5364,16.5798,,,,,,,,,,,
2002-06-10,17.7779,27.6090,16.0851,19.8035,24.1889,20.0983,25.0507,18.5194,23.9639,21.8586,21.8271,20.5225,26.4860,19.8992,25.7147,17.9693,20.2786,24.8605,19.0215,25.6639,21.6603,28.0221,18.2612,22.5876,21.9090,26.6817,26.5021,21.3095,18.9590,21.9985,17.1398,27.4569,16.1992,19.4562,23.9485,18.3827,21.6929,23.5618,27.1869,21.5723,22.4271,20.5147,26.6788,22.8615,17.0203,20.5352,22.0229,27.0841,22.6160,26.7412,27.1343,20.5827,19.4572,,,,,,,,,,,
2002-06-11,17.1083,23.1819,21.4630,19.1919,25.1655,19.7647,23.1936,21.1204,25.2488,20.4834,20.6949,22.1311,24.4764,20.2045,24.6756,20.3555,18.7540,27.1558,20.9078,27.6662,25.7427,26.1881,18.8372,21.4949,19.0886,21.0058,26.7248,22.5760,20.7958,21.1070,16.5585,22.9284,21.8462,18.7848,25.0299,21.1598,22.9288,25.2664,26.3891,20.2362,20.3799,22.3343,24.9053,25.8825,20.2387,19.0339,26.3656,25.4204,21.8887,20.8539,27.2666,21.9166,22.1352,,,,,,,,,,,
2002-06-12,16.6486,19.1919,18.9783,22.2786,25.0923,19.5352,24.6930,19.2635,26.3838,23.0902,18.5930,21.3191,26.9718,20.9650,25.8916,22.4707,17.6437,22.4480,17.5303,30.0080,22.5147,26.2794,18.6012,18.2136,17.5944,20.4106,27.1757,20.2323,21.2380,20.4506,16.1280,19.0840,19.0898,21.9786,25.2387,19.3669,27.3604,26.2202,21.4551,22.9784,21.2650,21.2759,27.1905,25.0222,22.8255,17.9205,23.0890,25.5617,18.6340,20.5077,27.1522,19.5761,21.2016,,,,,,,,,,,
2002-06-13,16.3281,19.9490,18.2973,19.9495,24.6122,19.7658,25.7264,20.5348,23.5294,26.6254,16.7413,20.4506,20.9255,19.8740,19.3462,23.6823,17.8139,17.2169,16.1059,30.3677,24.3491,23.4124,16.4274,16.9069,19.0792,21.8679,27.8969,20.1046,22.2368,22.2043,15.7120,19.7453,18.3084,19.3662,25.0563,20.6789,25.1094,23.6964,26.0853,26.5491,23.1104,20.4372,21.6216,26.2901,23.7900,18.0798,24.9112,22.8611,17.0300,22.3798,27.4962,19.6481,20.6007,,,,,,,,,,,
2002-06-14,16.6634,21.9559,23.6442,17.2015,24.7425,19.8895,25.3808,20.9416,21.4667,26.6950,20.9192,19.2623,18.4934,18.0512,18.8299,24.9025,16.3459,16.9785,17.6167,26.6243,20.4031,22.5892,16.1875,20.7309,20.5510,22.9061,27.1981,19.2188,21.5148,23.2358,16.2118,22.1213,24.6012,16.4471,25.0559,21.2466,23.5121,21.5209,28.4979,26.2865,25.1788,18.9337,19.0771,19.5846,25.0284,16.8663,20.2757,21.9143,21.0838,23.2990,27.5587,18.9026,22.6558,,,,,,,,,,,
